unit_no,RUL_true,RUL_pred_005,RUL_pred_05,RUL_pred_095
9.0,130.0,59.158936,108.493805,176.75383
9.0,129.0,68.19684,115.58797,141.2155
9.0,128.0,70.23962,114.77709,159.46082
9.0,127.0,86.567184,127.49943,182.57716
9.0,126.0,77.44414,133.6235,173.73149
9.0,125.0,74.897385,123.84552,172.7834
9.0,124.0,82.06704,122.34456,144.49266
9.0,123.0,78.61768,115.116455,174.44022
9.0,122.0,66.17258,121.42751,163.02682
9.0,121.0,73.744835,114.32728,117.28686
9.0,120.0,89.167046,123.28065,180.66183
9.0,119.0,80.953354,111.27361,162.47339
9.0,118.0,73.02967,121.69301,186.31679
9.0,117.0,72.99369,116.70195,224.91316
9.0,116.0,78.07149,122.29632,118.92945
9.0,115.0,67.3523,127.71602,191.41278
9.0,114.0,75.77641,125.23712,176.14777
9.0,113.0,78.348404,127.485085,195.9212
9.0,112.0,64.39304,118.940544,177.61795
9.0,111.0,68.8351,118.005264,189.83351
10.0,257.0,99.51845,132.67755,234.03073
10.0,256.0,102.0556,135.57219,220.08963
10.0,255.0,107.69645,135.16393,224.88039
10.0,254.0,111.90297,136.76492,212.50275
10.0,253.0,114.45955,144.02606,251.95485
10.0,252.0,105.22844,149.7948,209.1118
10.0,251.0,102.72134,133.9802,227.30238
10.0,250.0,100.091324,145.13504,212.73158
10.0,249.0,105.2757,137.1223,199.90486
10.0,248.0,98.49014,130.5502,201.97078
10.0,247.0,109.94544,145.02754,193.48828
10.0,246.0,90.45851,146.20145,203.5441
10.0,245.0,99.85717,142.0403,201.6418
10.0,244.0,105.10952,150.65392,210.49725
10.0,243.0,103.30138,149.39815,198.2793
10.0,242.0,107.18041,155.68439,196.45062
10.0,241.0,111.41861,152.26501,210.86717
10.0,240.0,110.492226,143.39816,232.88414
10.0,239.0,103.04779,141.56664,223.04318
10.0,238.0,109.460075,146.08775,214.05847
10.0,237.0,104.91373,157.75067,207.14989
10.0,236.0,98.217354,152.25371,215.90271
10.0,235.0,95.16864,136.2396,215.02173
10.0,234.0,100.47398,151.08534,203.73137
10.0,233.0,101.58515,134.50555,196.55597
10.0,232.0,101.95821,154.50438,232.15654
10.0,231.0,105.20649,153.40915,203.3514
10.0,230.0,97.81865,136.4375,229.41988
10.0,229.0,92.80808,132.3627,214.45728
10.0,228.0,107.90319,149.33054,214.43304
10.0,227.0,99.14445,146.99855,199.93633
10.0,226.0,116.20809,150.96642,240.3292
10.0,225.0,110.04943,148.67616,201.41388
10.0,224.0,111.241516,150.3236,198.06248
10.0,223.0,115.820595,157.71507,190.975
10.0,222.0,117.96346,150.90788,225.62192
10.0,221.0,112.4457,152.83217,194.18092
10.0,220.0,111.031235,142.2095,203.80463
10.0,219.0,104.91341,136.57343,209.96786
10.0,218.0,108.48481,150.84937,187.16867
10.0,217.0,113.160904,145.64494,202.9448
10.0,216.0,97.60847,154.43826,206.93076
10.0,215.0,106.02606,142.46242,245.57806
10.0,214.0,114.31715,133.38925,220.90125
10.0,213.0,101.97169,145.21487,233.63658
10.0,212.0,113.38845,134.3286,214.56876
10.0,211.0,110.484505,137.64581,230.93063
10.0,210.0,114.8194,146.71576,212.3912
10.0,209.0,107.881165,140.19945,215.2988
10.0,208.0,108.08426,146.83813,277.42905
10.0,207.0,102.34403,141.80766,198.54964
10.0,206.0,107.2744,142.4129,188.67795
10.0,205.0,108.15358,137.41064,242.04216
10.0,204.0,90.89548,139.08835,240.69624
10.0,203.0,98.10702,144.65205,206.88026
10.0,202.0,103.235214,136.54488,227.84793
10.0,201.0,106.20848,132.41824,217.34645
10.0,200.0,98.505264,126.46267,227.04527
10.0,199.0,100.218605,127.72759,208.6606
10.0,198.0,109.7092,130.10762,217.5092
10.0,197.0,101.67493,127.68163,210.99825
10.0,196.0,99.08082,137.64122,211.28653
10.0,195.0,102.79222,147.71622,192.95293
10.0,194.0,102.43058,134.9356,202.83745
10.0,193.0,107.79163,135.3223,204.79779
10.0,192.0,100.626884,147.02606,230.22803
10.0,191.0,94.123405,136.33362,219.13531
10.0,190.0,106.29645,139.90723,202.96353
10.0,189.0,94.68841,113.96817,197.59537
10.0,188.0,87.482475,128.42368,184.59651
10.0,187.0,97.08276,125.91393,213.10283
10.0,186.0,95.3715,132.81651,209.53941
10.0,185.0,105.02105,126.448784,201.35907
10.0,184.0,92.66208,133.0086,208.9054
10.0,183.0,99.83686,133.2387,244.07036
10.0,182.0,95.60569,123.66646,207.00418
10.0,181.0,87.67223,123.11865,223.6322
10.0,180.0,109.39323,117.64687,241.20563
10.0,179.0,116.38245,136.37386,246.54947
10.0,178.0,76.92974,126.831696,211.06804
10.0,177.0,86.85087,129.60231,213.33392
10.0,176.0,95.31599,123.23613,221.11656
10.0,175.0,100.10738,129.37877,229.52005
10.0,174.0,102.60784,136.43385,209.03946
10.0,173.0,105.249,138.04295,174.99622
10.0,172.0,100.58364,147.88449,202.71736
10.0,171.0,99.17048,127.81394,229.62947
10.0,170.0,95.13985,131.34187,217.50981
10.0,169.0,110.651825,121.762856,197.89632
10.0,168.0,89.6739,114.179695,197.34326
10.0,167.0,88.89786,107.994804,227.2763
10.0,166.0,88.71584,126.26849,213.18738
10.0,165.0,87.28245,119.70747,224.50624
10.0,164.0,91.086784,116.830986,209.13066
10.0,163.0,94.91501,140.28267,204.73424
10.0,162.0,126.139946,125.37234,232.64748
10.0,161.0,105.83285,114.40691,206.75502
10.0,160.0,96.65292,116.895164,192.39322
10.0,159.0,94.14553,123.31835,174.03763
10.0,158.0,90.741936,118.89784,219.85555
10.0,157.0,85.178116,124.33942,204.43797
10.0,156.0,85.22576,123.58703,213.05026
10.0,155.0,94.3255,116.10311,244.43942
10.0,154.0,76.42193,111.91409,213.47084
10.0,153.0,115.85234,109.44369,201.12938
10.0,152.0,95.82826,111.35828,214.97173
10.0,151.0,84.617386,120.99924,193.0248
10.0,150.0,87.375725,106.298515,232.71666
10.0,149.0,81.92414,116.77846,219.01463
10.0,148.0,84.12535,105.19846,216.9031
10.0,147.0,73.65515,108.66289,184.68982
10.0,146.0,73.00676,111.14744,197.9216
10.0,145.0,67.29359,109.26614,224.66487
10.0,144.0,83.52446,108.87859,209.30896
10.0,143.0,82.93623,116.31868,211.5119
10.0,142.0,90.93862,121.976006,227.61655
10.0,141.0,84.331215,121.08249,202.28026
10.0,140.0,87.75196,117.00289,231.63605
10.0,139.0,87.897545,108.203636,212.06792
10.0,138.0,84.91401,110.06177,210.92162
10.0,137.0,87.66761,97.63379,194.57686
10.0,136.0,81.89808,114.29364,175.95955
10.0,135.0,86.406395,114.5891,211.57597
10.0,134.0,90.92897,104.726616,198.91777
10.0,133.0,76.10227,109.02627,187.30179
10.0,132.0,80.705124,113.00037,194.12573
10.0,131.0,87.04861,117.39116,217.66035
10.0,130.0,82.83469,112.419266,230.20477
10.0,129.0,80.74888,113.626,225.23297
10.0,128.0,83.24532,114.84242,205.95413
10.0,127.0,64.96674,109.097565,193.62627
10.0,126.0,67.2748,107.20356,200.0645
10.0,125.0,80.60101,94.01154,198.31587
10.0,124.0,72.098946,106.96792,193.80977
10.0,123.0,64.84577,108.36354,191.5661
10.0,122.0,70.713455,97.961945,184.16493
10.0,121.0,72.08527,99.4309,216.70512
10.0,120.0,73.2997,103.46344,200.77245
10.0,119.0,68.19789,91.88351,179.43314
10.0,118.0,62.04048,97.12628,218.13641
10.0,117.0,74.713585,95.41373,171.0926
10.0,116.0,58.58811,94.73581,199.93718
10.0,115.0,79.04259,93.64353,205.2392
10.0,114.0,57.51965,101.28818,178.59981
10.0,113.0,63.154278,87.61114,202.826
10.0,112.0,69.997,93.57119,202.6759
10.0,111.0,60.23073,99.10079,184.25186
10.0,110.0,64.43786,91.77152,173.62444
10.0,109.0,77.13231,102.79371,192.83028
10.0,108.0,73.007355,111.667564,185.00546
10.0,107.0,62.249477,101.10753,184.29695
10.0,106.0,72.997246,110.60859,200.45772
10.0,105.0,68.44838,103.08621,192.68289
10.0,104.0,60.842453,106.28473,163.23553
10.0,103.0,68.51192,98.82334,177.60501
10.0,102.0,59.81785,94.211174,172.18484
10.0,101.0,60.558628,101.55967,181.4479
10.0,100.0,66.22065,96.3163,178.86702
10.0,99.0,48.89619,92.18417,158.66455
10.0,98.0,63.02709,100.19807,176.17133
10.0,97.0,59.21393,96.59562,206.95573
10.0,96.0,67.81683,98.63472,201.7727
11.0,149.0,76.17253,123.69581,164.0582
11.0,148.0,63.168804,127.6642,220.85907
11.0,147.0,56.538475,117.350784,183.62288
11.0,146.0,67.70759,124.37698,195.77634
11.0,145.0,67.98375,135.14294,217.65155
11.0,144.0,74.9453,128.86514,191.65398
11.0,143.0,70.25652,133.7111,171.84389
11.0,142.0,64.448326,127.16989,164.02473
11.0,141.0,57.66956,118.67848,200.88068
11.0,140.0,66.197365,112.51949,161.43138
11.0,139.0,61.295574,113.86894,167.53117
11.0,138.0,71.556915,117.25588,156.27646
11.0,137.0,76.6751,115.77665,170.85275
11.0,136.0,71.46822,110.0778,162.87856
11.0,135.0,67.90669,130.47299,169.60655
11.0,134.0,77.166695,113.96283,174.57297
11.0,133.0,74.44955,131.52394,202.44719
11.0,132.0,73.40158,132.23009,180.85986
11.0,131.0,76.508064,137.7768,149.63657
11.0,130.0,64.77081,117.41833,209.78915
11.0,129.0,65.7574,104.96964,160.70161
11.0,128.0,68.54588,104.34662,166.86903
11.0,127.0,68.50219,118.8312,153.88939
11.0,126.0,60.25435,103.618034,118.58648
11.0,125.0,57.78525,112.23688,168.48538
11.0,124.0,60.70106,111.0056,147.649
11.0,123.0,56.354652,124.09615,157.96848
11.0,122.0,65.96217,101.84908,144.88603
11.0,121.0,61.868027,122.08569,135.67166
11.0,120.0,69.87067,115.75227,151.68924
11.0,119.0,64.419365,105.33041,151.37157
11.0,118.0,51.34407,115.05581,120.78398
11.0,117.0,68.539474,103.0182,110.45054
11.0,116.0,58.077446,94.77991,150.48051
11.0,115.0,67.008804,94.46694,158.07787
11.0,114.0,59.366535,119.024895,167.30875
11.0,113.0,78.168625,124.85231,177.36003
11.0,112.0,74.05419,130.43207,145.07497
11.0,111.0,76.148506,123.24381,165.99208
11.0,110.0,78.112175,118.65834,163.07947
11.0,109.0,66.378876,103.35229,157.42271
11.0,108.0,65.42222,117.23218,138.49794
11.0,107.0,59.50096,129.52895,165.55583
11.0,106.0,58.095596,99.25777,133.63553
11.0,105.0,64.12954,91.88848,141.35403
11.0,104.0,60.836807,102.975365,114.30812
11.0,103.0,63.596504,110.043655,114.02794
11.0,102.0,61.9877,101.45265,133.45535
11.0,101.0,68.59925,97.95618,151.27269
11.0,100.0,62.610065,88.718575,129.98209
11.0,99.0,51.69706,92.72463,101.648674
11.0,98.0,47.4902,94.18048,145.57791
11.0,97.0,51.92007,92.79872,122.211395
12.0,310.0,111.296715,161.28094,228.99388
12.0,309.0,97.13024,154.09921,220.1395
12.0,308.0,105.31974,157.20502,252.91061
12.0,307.0,107.73003,144.42108,224.53229
12.0,306.0,109.02166,167.77298,228.33333
12.0,305.0,120.2419,165.68782,223.80084
12.0,304.0,111.4716,156.56845,198.81328
12.0,303.0,113.39826,178.78998,225.80988
12.0,302.0,117.032074,161.55917,211.89459
12.0,301.0,108.51419,159.7493,224.95248
12.0,300.0,115.95404,159.16423,202.21606
12.0,299.0,121.87828,163.16936,207.27974
12.0,298.0,135.69565,165.30832,213.03673
12.0,297.0,106.99488,166.45259,257.25934
12.0,296.0,106.05562,165.33307,235.03943
12.0,295.0,111.23416,161.89636,217.32013
12.0,294.0,119.03788,167.65675,260.1874
12.0,293.0,112.50714,157.42435,232.50677
12.0,292.0,111.91772,169.91307,194.43274
12.0,291.0,110.44764,166.37674,222.18166
12.0,290.0,103.93561,159.22937,225.89821
12.0,289.0,98.54959,142.70007,226.4004
12.0,288.0,116.92585,141.66933,160.8286
12.0,287.0,105.67967,148.89793,209.55031
12.0,286.0,109.9965,150.98373,188.2768
12.0,285.0,114.5106,157.26556,221.09618
12.0,284.0,113.92339,161.19958,232.95897
12.0,283.0,121.0836,150.08887,257.90063
12.0,282.0,115.66996,164.25864,220.44287
12.0,281.0,117.14611,165.98221,197.19637
12.0,280.0,117.00705,146.44661,225.79747
12.0,279.0,108.20413,149.72118,197.63075
12.0,278.0,112.488495,160.74156,213.57454
12.0,277.0,100.858025,159.36096,219.855
12.0,276.0,109.02456,161.30118,183.73087
12.0,275.0,118.62867,155.86247,233.7807
12.0,274.0,121.98054,160.3529,248.38304
12.0,273.0,107.86997,170.69077,246.57077
12.0,272.0,109.32906,156.94925,242.75533
12.0,271.0,112.88974,155.40224,245.08424
12.0,270.0,110.88728,155.73164,246.11864
12.0,269.0,103.213875,149.69475,230.49992
12.0,268.0,113.89755,154.59074,231.97406
12.0,267.0,97.3534,150.15063,205.99194
12.0,266.0,100.725334,159.21747,204.24573
12.0,265.0,92.32404,147.81332,217.31308
12.0,264.0,111.24674,139.16092,207.26875
12.0,263.0,131.35728,150.69768,227.28009
12.0,262.0,98.96098,135.53154,216.2107
12.0,261.0,96.846214,139.33577,274.39313
12.0,260.0,96.6474,146.46909,259.04172
12.0,259.0,104.256935,149.33205,195.89325
12.0,258.0,109.14664,156.12933,222.59756
12.0,257.0,102.30917,135.5294,189.21094
12.0,256.0,92.327225,142.52975,229.88954
12.0,255.0,102.58975,135.46227,242.84637
12.0,254.0,94.70083,126.89453,228.0803
12.0,253.0,98.05286,144.99774,200.5286
12.0,252.0,106.69649,143.75525,232.82178
12.0,251.0,92.95926,138.93442,233.37012
12.0,250.0,103.297554,144.18066,238.08849
12.0,249.0,91.53857,137.84218,179.25636
12.0,248.0,109.50155,142.68553,223.24368
12.0,247.0,102.74473,136.61456,187.06165
12.0,246.0,109.57809,144.76208,207.66618
12.0,245.0,103.13693,134.76024,195.86385
12.0,244.0,103.17199,139.57082,203.38069
12.0,243.0,99.71668,141.23196,228.95255
12.0,242.0,103.94698,133.96494,216.48448
12.0,241.0,100.683136,141.07228,224.89157
12.0,240.0,88.99794,137.88084,225.63503
12.0,239.0,103.3647,140.37202,215.62296
12.0,238.0,91.4566,140.37607,226.01915
12.0,237.0,105.16696,149.49629,214.53085
12.0,236.0,97.318275,140.48564,205.09715
12.0,235.0,106.32445,145.075,215.23834
12.0,234.0,109.98412,137.50937,208.49834
12.0,233.0,110.82693,148.61145,217.4188
12.0,232.0,106.09584,143.4805,205.44943
12.0,231.0,106.32043,156.30879,216.97733
12.0,230.0,109.27352,149.07472,205.16966
12.0,229.0,103.44613,137.5922,216.47896
12.0,228.0,112.943504,140.94165,202.26303
12.0,227.0,101.88258,140.63992,242.6276
12.0,226.0,92.02958,151.10608,245.30779
12.0,225.0,90.951454,134.78638,214.81862
12.0,224.0,106.601875,142.14552,207.42343
12.0,223.0,102.58323,130.7289,210.30574
12.0,222.0,96.314514,147.50401,210.49097
12.0,221.0,100.47929,142.74371,235.17104
12.0,220.0,99.98142,139.41179,205.64194
12.0,219.0,107.06936,152.52318,254.69005
12.0,218.0,102.41916,136.04826,221.16345
12.0,217.0,99.71958,136.89316,218.55765
12.0,216.0,91.77117,145.67659,251.71436
12.0,215.0,99.628456,138.30984,204.63087
12.0,214.0,105.31423,141.12495,203.35725
12.0,213.0,108.537056,140.25725,207.79234
12.0,212.0,104.07521,138.39478,210.01082
12.0,211.0,93.845055,137.73909,226.63512
12.0,210.0,95.23965,126.499985,198.44643
12.0,209.0,104.77001,145.53166,210.40063
12.0,208.0,107.96984,144.50543,186.54
12.0,207.0,117.33801,134.06544,217.99446
12.0,206.0,106.44118,144.40558,202.28076
12.0,205.0,109.03682,137.787,232.51546
12.0,204.0,88.20511,133.45795,195.20267
12.0,203.0,92.92114,136.0182,221.69098
12.0,202.0,96.588745,130.24745,209.6112
12.0,201.0,102.59703,133.5444,234.49373
12.0,200.0,98.55578,135.45071,216.93994
12.0,199.0,102.46601,127.31487,207.39836
12.0,198.0,98.3437,147.30234,215.09978
12.0,197.0,93.067665,134.54416,202.93272
12.0,196.0,95.91896,127.8192,201.24084
12.0,195.0,95.04149,129.18587,198.87178
12.0,194.0,89.92784,133.99812,212.49132
12.0,193.0,104.25932,127.95598,214.17453
12.0,192.0,93.37484,130.03915,210.35458
12.0,191.0,95.46866,126.63359,225.73412
12.0,190.0,86.179924,118.52089,204.71767
12.0,189.0,88.225075,113.592995,229.62328
12.0,188.0,86.64865,109.9004,224.82475
12.0,187.0,81.15434,115.60782,206.18365
12.0,186.0,85.525185,119.6214,211.40298
12.0,185.0,91.75801,129.68494,222.718
12.0,184.0,85.02356,122.38293,197.35956
12.0,183.0,96.70291,131.51038,203.86276
12.0,182.0,91.48012,112.526505,212.17976
12.0,181.0,93.026924,109.26004,218.47685
12.0,180.0,93.72338,109.645905,236.67511
12.0,179.0,85.66428,118.25035,199.58653
12.0,178.0,84.84245,111.92444,202.36284
12.0,177.0,92.8946,130.24002,221.20465
12.0,176.0,85.48552,114.9733,222.58774
12.0,175.0,98.14432,130.57788,212.55252
12.0,174.0,101.90984,116.85846,184.72253
12.0,173.0,84.51083,119.63726,205.69289
12.0,172.0,79.07056,114.40533,199.04285
12.0,171.0,93.80209,130.53479,207.34293
12.0,170.0,90.99597,121.4651,211.40405
12.0,169.0,83.979034,124.98723,197.62053
12.0,168.0,87.837944,124.65451,225.65288
12.0,167.0,98.92486,125.06602,214.4947
12.0,166.0,95.45559,123.1355,250.74188
12.0,165.0,102.54213,126.23982,198.27066
12.0,164.0,83.09545,121.71616,192.44913
12.0,163.0,91.56253,122.29747,225.12988
12.0,162.0,95.57245,126.5233,194.78857
12.0,161.0,92.119896,119.85792,203.79866
12.0,160.0,86.901955,130.62596,209.93384
12.0,159.0,90.42284,117.40733,240.99924
12.0,158.0,84.565704,105.720215,196.42368
12.0,157.0,65.97561,111.43739,195.82832
12.0,156.0,69.72927,104.844,194.37282
12.0,155.0,77.8091,117.90209,198.23834
12.0,154.0,77.60351,100.70705,169.92073
12.0,153.0,73.233444,113.49881,193.35196
12.0,152.0,75.432816,101.845604,189.46768
12.0,151.0,75.3842,107.16014,193.68906
12.0,150.0,66.0853,104.09865,207.72955
12.0,149.0,76.44586,106.95032,208.55849
12.0,148.0,73.30435,101.70946,171.7326
12.0,147.0,76.61508,100.60699,178.28383
12.0,146.0,65.56392,98.46849,171.68747
12.0,145.0,64.96059,106.59716,202.64604
12.0,144.0,52.123337,95.807,151.46805
12.0,143.0,86.5357,102.34379,173.36633
12.0,142.0,63.982876,94.176735,184.48991
12.0,141.0,75.81149,98.749245,152.2609
12.0,140.0,62.009445,100.67582,181.65733
12.0,139.0,72.02794,103.58,162.39635
12.0,138.0,81.575485,114.62485,171.13884
12.0,137.0,82.06533,109.85281,154.16194
12.0,136.0,75.13923,96.97395,161.876
12.0,135.0,67.54448,97.9071,211.23715
12.0,134.0,67.41888,103.90196,163.22017
12.0,133.0,76.33485,111.386665,176.7861
12.0,132.0,72.972946,101.737175,161.22557
12.0,131.0,68.18044,117.91084,154.2489
12.0,130.0,78.04443,108.9407,191.44002
12.0,129.0,75.93562,121.37951,188.96245
12.0,128.0,72.59107,109.83272,154.33426
12.0,127.0,74.25926,112.470604,181.12038
12.0,126.0,71.276306,97.40213,172.24219
12.0,125.0,66.13528,100.33436,166.7084
12.0,124.0,54.303524,98.61385,179.70409
13.0,259.0,111.89983,157.6459,215.74289
13.0,258.0,125.970276,149.80577,205.39247
13.0,257.0,113.262146,150.19212,216.61299
13.0,256.0,120.62914,154.72295,209.72403
13.0,255.0,114.55838,147.05913,242.98668
13.0,254.0,109.78834,160.86578,223.123
13.0,253.0,132.19235,153.92207,206.26321
13.0,252.0,119.48389,153.3994,205.68152
13.0,251.0,108.76787,159.93054,205.2571
13.0,250.0,105.25935,147.39096,206.41678
13.0,249.0,105.56071,138.6065,214.85437
13.0,248.0,102.42269,147.01062,214.38078
13.0,247.0,96.0978,144.32063,205.14104
13.0,246.0,98.98851,141.84068,204.66736
13.0,245.0,106.54132,146.22609,186.5372
13.0,244.0,101.57321,150.08028,241.69191
13.0,243.0,105.48828,146.7985,209.83804
13.0,242.0,106.0395,139.468,226.47868
13.0,241.0,99.6619,131.43187,210.77641
13.0,240.0,104.47592,140.66331,217.60612
13.0,239.0,110.17646,133.41792,211.25365
13.0,238.0,104.81033,135.86201,210.70767
13.0,237.0,111.22845,138.80582,211.66943
13.0,236.0,106.13278,147.81865,222.63687
13.0,235.0,116.208496,152.28003,231.6099
13.0,234.0,118.44457,155.56117,234.15015
13.0,233.0,114.14262,152.64902,209.24515
13.0,232.0,107.06474,154.38396,221.31555
13.0,231.0,111.73285,146.45609,235.29944
13.0,230.0,103.002045,140.14972,218.74028
13.0,229.0,107.46252,144.68495,224.67825
13.0,228.0,103.60922,136.19254,223.68736
13.0,227.0,105.5411,144.77138,196.3293
13.0,226.0,90.59381,140.16388,195.82083
13.0,225.0,102.06376,126.680984,195.06442
13.0,224.0,88.866585,138.60323,213.19513
13.0,223.0,98.44804,140.06062,196.9541
13.0,222.0,91.60729,142.0873,195.6532
13.0,221.0,95.068115,137.82045,209.19287
13.0,220.0,108.40783,133.26118,205.69246
13.0,219.0,97.09094,131.51935,198.51508
13.0,218.0,105.70076,138.60332,194.77971
13.0,217.0,96.83153,137.83557,203.64899
13.0,216.0,98.465805,142.85112,205.10056
13.0,215.0,88.57379,140.14459,196.81064
13.0,214.0,96.184654,123.30487,202.51309
13.0,213.0,106.33362,135.34935,250.74149
13.0,212.0,104.10134,138.64986,229.97096
13.0,211.0,103.81249,155.21063,199.95099
13.0,210.0,130.40463,148.90395,202.82718
13.0,209.0,109.06109,137.09871,203.2293
13.0,208.0,94.46501,144.85571,222.26944
13.0,207.0,105.4948,136.17921,197.23653
13.0,206.0,92.16582,132.41045,191.38354
13.0,205.0,97.67799,134.81708,193.87889
13.0,204.0,92.87092,127.210106,207.2831
13.0,203.0,97.78628,130.77708,199.77505
13.0,202.0,92.92375,130.52687,231.45453
13.0,201.0,95.923004,119.68904,184.88211
13.0,200.0,98.86388,128.82619,193.77602
13.0,199.0,90.752205,135.04424,216.12566
13.0,198.0,115.67833,142.58258,203.96814
13.0,197.0,100.45674,144.56699,206.92513
13.0,196.0,90.249306,128.32156,214.47176
13.0,195.0,93.279274,129.93768,251.37643
13.0,194.0,101.34575,126.22811,193.4784
13.0,193.0,94.48193,135.42142,205.559
13.0,192.0,101.0183,131.50012,209.87471
13.0,191.0,102.36613,134.68903,225.29465
13.0,190.0,90.11284,141.98851,200.41962
13.0,189.0,99.237045,129.70062,191.76875
13.0,188.0,93.18737,138.28972,187.22415
13.0,187.0,75.44091,110.599266,197.20195
13.0,186.0,85.68415,122.21642,196.66508
13.0,185.0,125.24624,123.567085,191.4017
13.0,184.0,97.122025,118.851585,190.01318
13.0,183.0,105.59298,138.87376,205.36441
13.0,182.0,102.88323,143.90173,225.59566
13.0,181.0,102.809814,149.73161,209.22252
13.0,180.0,100.35236,120.65194,195.86693
13.0,179.0,92.12997,130.15706,225.77328
13.0,178.0,85.97781,127.52987,194.82303
13.0,177.0,91.03557,127.30321,194.07729
13.0,176.0,92.49895,136.75279,199.9599
13.0,175.0,97.5102,134.69943,213.3183
13.0,174.0,92.37025,129.9868,239.67567
13.0,173.0,92.32662,128.55006,209.14932
13.0,172.0,90.89924,125.96877,213.12918
13.0,171.0,83.94683,123.948204,213.58093
13.0,170.0,97.35766,121.8054,239.51268
13.0,169.0,91.6368,117.57873,209.7425
13.0,168.0,93.267105,122.31327,217.44821
13.0,167.0,90.88192,114.05791,209.50172
13.0,166.0,81.72237,103.763885,186.94048
13.0,165.0,75.17597,113.75927,218.36337
13.0,164.0,70.55848,99.89936,173.79828
13.0,163.0,77.76218,108.81909,199.61418
13.0,162.0,84.242424,111.209076,211.78952
13.0,161.0,82.32081,127.44497,223.39139
13.0,160.0,90.35167,121.33565,228.02011
13.0,159.0,87.49326,117.556145,226.1696
13.0,158.0,91.67024,107.18597,220.49509
13.0,157.0,83.35378,115.43259,175.18932
13.0,156.0,73.77457,121.92114,211.90892
13.0,155.0,73.555565,108.13983,210.94908
13.0,154.0,81.18989,107.41488,204.47073
13.0,153.0,78.20489,124.91716,191.19221
13.0,152.0,84.84308,117.977165,205.2745
